recipe_id,ingredient_id,quantity_required,unit_id
BB488269-F697-493B-A709-3561A12AD78F,52,50,1
BB488269-F697-493B-A709-3561A12AD78F,2,50,1
BB488269-F697-493B-A709-3561A12AD78F,301,1,8
BB488269-F697-493B-A709-3561A12AD78F,227,30,2
BB488269-F697-493B-A709-3561A12AD78F,229,30,2
BB488269-F697-493B-A709-3561A12AD78F,228,30,2
BB488269-F697-493B-A709-3561A12AD78F,226,15,1 
