recipe_id,ingredient_id,quantity_required,unit_id
3001efc3-504f-46fc-af48-529fea4fa61d,190,2,28
3001efc3-504f-46fc-af48-529fea4fa61d,28,1,7
3001efc3-504f-46fc-af48-529fea4fa61d,227,1,4
3001efc3-504f-46fc-af48-529fea4fa61d,229,1,4
3001efc3-504f-46fc-af48-529fea4fa61d,228,1,4
3001efc3-504f-46fc-af48-529fea4fa61d,224,0.5,4 
