recipe_id,ingredient_id,quantity_required,unit_id
CCEB810C-42D0-47EB-9D9C-317D3448393B,190,1,28
CCEB810C-42D0-47EB-9D9C-317D3448393B,292,2,3
CCEB810C-42D0-47EB-9D9C-317D3448393B,94,100,1
CCEB810C-42D0-47EB-9D9C-317D3448393B,1,1,3
CCEB810C-42D0-47EB-9D9C-317D3448393B,232,1,4
CCEB810C-42D0-47EB-9D9C-317D3448393B,237,2,4
CCEB810C-42D0-47EB-9D9C-317D3448393B,224,1,4
CCEB810C-42D0-47EB-9D9C-317D3448393B,225,1,5 
