recipe_id,ingredient_id,quantity_required,unit_id
C9CE0DF1-4B26-4937-88AA-54C1AD854C40,190,1,28
C9CE0DF1-4B26-4937-88AA-54C1AD854C40,94,100,1
C9CE0DF1-4B26-4937-88AA-54C1AD854C40,1,1,3
C9CE0DF1-4B26-4937-88AA-54C1AD854C40,292,1,3 
