recipe_id,ingredient_id,quantity_required,unit_id
2DEAEE45-9116-4DCD-AF7B-D55F95B73DDE,190,1,28
2DEAEE45-9116-4DCD-AF7B-D55F95B73DDE,59,50,1
2DEAEE45-9116-4DCD-AF7B-D55F95B73DDE,292,1,3 
