recipe_id,ingredient_id,quantity_required,unit_id
133BE1D5-12CB-4B8E-A6A0-66E429D3AD6C,1,1,3
133BE1D5-12CB-4B8E-A6A0-66E429D3AD6C,292,1,3
133BE1D5-12CB-4B8E-A6A0-66E429D3AD6C,224,1,5 
