recipe_id,ingredient_id,quantity_required,unit_id
828AAB71-8BB5-406F-9F20-3AF27007CC21,13,2,7
828AAB71-8BB5-406F-9F20-3AF27007CC21,227,2,4
828AAB71-8BB5-406F-9F20-3AF27007CC21,229,1,4
828AAB71-8BB5-406F-9F20-3AF27007CC21,228,1,4
828AAB71-8BB5-406F-9F20-3AF27007CC21,226,1,5 
