recipe_id,ingredient_id,quantity_required,unit_id
4AA725C5-0CF3-4D5A-B519-B5DF9E529F0F,190,1,28
4AA725C5-0CF3-4D5A-B519-B5DF9E529F0F,171,50,1
4AA725C5-0CF3-4D5A-B519-B5DF9E529F0F,12,10,8 
