recipe_id,ingredient_id,quantity_required,unit_id
7E6E2981-3B8C-4B7D-9087-A75823052B4A,96,100,1
7E6E2981-3B8C-4B7D-9087-A75823052B4A,398,1,15
7E6E2981-3B8C-4B7D-9087-A75823052B4A,12,2,8 
