recipe_id,ingredient_id,quantity_required,unit_id
28BD2A0E-ABCC-4AF2-A0F7-9560024CACA8,19,1,10
28BD2A0E-ABCC-4AF2-A0F7-9560024CACA8,292,2,3
28BD2A0E-ABCC-4AF2-A0F7-9560024CACA8,236,2,4
28BD2A0E-ABCC-4AF2-A0F7-9560024CACA8,224,1,4
28BD2A0E-ABCC-4AF2-A0F7-9560024CACA8,225,1,5
28BD2A0E-ABCC-4AF2-A0F7-9560024CACA8,239,1,5 
